ID,Name,HOF,FY,LY,SP,POS,ASG,G,AB,R,H,DB,TP,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,DBTP,BBSB,AVG,SLG,OBP
williwa02,"Williams, Walt",N,1964,1975,10,OF,0,842,2373,284,640,106,11,33,173,34,19,126,211,7,18,25,13,45,117,160,270,365,310
willsma01,"Wills, Maury",N,1959,1972,14,SS,0.36,1942,7588,1067,2134,177,71,20,458,586,208,552,684,26,16,119,29,92,248,1138,281,331,330
wilsoda01,"Wilson, Dan",N,1992,2005,14,C,0.07,1299,4186,441,1097,211,13,88,519,23,14,280,763,13,24,87,39,109,224,303,262,382,309
wilsogl01,"Wilson, Glenn",N,1982,1993,10,OF,0.1,1201,4151,451,1098,209,26,98,521,27,25,253,672,13,12,8,43,130,235,280,265,398,306
wilsomo01,"Wilson, Mookie",N,1980,1991,12,OF,0,1403,5094,731,1397,227,71,67,438,327,98,282,866,36,23,22,20,66,298,609,274,386,314
wilsopr01,"Wilson, Preston",N,1998,2007,10,OF,0.1,1108,4003,573,1055,221,16,189,668,124,55,350,1085,15,51,5,27,129,237,474,264,468,329
wilsowi02,"Wilson, Willie",N,1976,1994,19,OF,0.11,2154,7731,1169,2207,281,147,41,585,668,134,425,1144,27,62,64,35,90,428,1093,285,376,326
winebo01,"Wine, Bobby",N,1960,1972,12,SS,0,1164,3172,249,682,104,16,30,268,7,7,214,538,53,3,63,15,103,120,221,215,286,264
winfida01,"Winfield, Dave",Y,1973,1995,22,OF,0.55,2973,11003,1669,3110,540,88,465,1833,223,96,1216,1686,172,25,19,95,319,628,1439,283,475,353
wockejo01,"Wockenfuss, John",N,1974,1985,12,C,0,795,2072,267,543,73,11,86,310,5,11,277,278,14,7,5,12,52,84,282,262,432,349
wohlfji01,"Wohlford, Jim",N,1972,1986,15,OF,0,1220,3049,349,793,125,33,21,305,89,68,241,376,18,8,38,35,62,158,330,260,343,313
womacto01,"Womack, Tony",N,1993,2006,13,2B,0.08,1303,4963,739,1353,190,59,36,368,363,74,308,649,9,28,57,33,53,249,671,273,356,317
woodlge01,"Woodling, Gene",N,1943,1962,17,OF,0.06,1796,5587,830,1585,257,63,147,830,29,45,921,479,34,28,46,31,110,320,950,284,431,386
wynegbu01,"Wynegar, Butch",N,1976,1988,13,C,0.15,1301,4330,498,1102,176,15,65,506,10,13,626,428,41,17,58,36,119,191,636,255,347,348
wynnji01,"Wynn, Jim",N,1963,1977,15,OF,0.2,1920,6653,1105,1665,285,39,291,964,225,101,1224,1427,84,27,32,74,117,324,1449,250,436,366
yastrca01,"Yastrzemski, Carl",Y,1961,1983,23,OF,0.78,3308,11988,1816,3419,646,59,452,1844,168,116,1845,1393,190,40,13,105,323,705,2013,285,462,379
yeagest01,"Yeager, Steve",N,1972,1986,15,C,0,1269,3584,357,816,118,16,102,410,14,18,342,726,64,27,33,28,93,134,356,228,355,298
yosted01,"Yost, Eddie",N,1944,1962,18,3B,0.06,2109,7346,1215,1863,337,56,139,683,72,66,1614,920,15,99,98,18,133,393,1686,254,371,394
youngdm01,"Young, Dmitri",N,1996,2008,13,OF,0.15,1364,4762,648,1389,301,29,171,683,25,22,407,871,66,45,3,35,149,330,432,292,475,351
younger01,"Young, Eric",N,1992,2006,15,2B,0.07,1730,6119,996,1731,327,46,79,543,465,168,660,462,14,89,84,44,135,373,1125,283,390,359
youngjo02,"Youngblood, Joel",N,1976,1989,14,OF,0.07,1408,3659,453,969,180,23,80,422,60,55,332,589,30,36,18,33,80,203,392,265,392,329
youngke01,"Young, Kevin",N,1992,2003,12,1B,0,1205,3897,536,1007,235,17,144,606,83,49,336,882,18,62,9,47,105,252,419,258,438,324
yountro01,"Yount, Robin",Y,1974,1993,20,SS,0.15,2856,11008,1632,3142,583,126,251,1406,271,105,966,1350,95,48,104,123,217,709,1237,285,430,342
zeileto01,"Zeile, Todd",N,1989,2004,16,3B,0,2158,7573,986,2004,397,23,253,1110,53,51,945,1279,47,42,8,81,223,420,998,265,423,346
zimmedo01,"Zimmer, Don",N,1954,1965,12,3B,0.08,1095,3283,353,773,130,22,91,352,45,25,246,678,27,13,37,14,99,152,291,235,372,290
ziskri01,"Zisk, Richie",N,1971,1983,13,OF,0.15,1453,5144,681,1477,245,26,207,792,8,15,533,910,52,12,7,41,138,271,541,287,466,353
